"event_id","year","longitude","latitude","fatalities","event_type"
425437,2021,29.20423,0.71137,3,"one-sided"
425438,2021,29.20423,0.71137,5,"one-sided"
425439,2021,29.20423,0.71137,5,"one-sided"
425440,2021,29.24478,0.69232,5,"one-sided"
425441,2021,29.20423,0.71137,5,"one-sided"
425131,2021,29.69494,1.25168,3,"one-sided"
425139,2021,29.58617,1.0361,2,"one-sided"
425144,2021,29.611103,0.925596,2,"one-sided"
425573,2021,30.25,1.566667,8,"one-sided"
426033,2021,29.68054,0.43329,1,"one-sided"
425191,2021,29.69234,1.21056,3,"one-sided"
425192,2021,29.24478,0.69232,1,"one-sided"
425188,2021,29.693056,1.193597,3,"one-sided"
425323,2021,29.25,0.62,9,"one-sided"
425197,2021,29.28,0.64,4,"one-sided"
425222,2021,29.721365,0.351818,2,"one-sided"
425324,2021,29.25,0.62,3,"one-sided"
425326,2021,29.66,1.15,9,"one-sided"
425228,2021,29.61944,1.10814,4,"one-sided"
425230,2021,29.65,0.347657,3,"one-sided"
426180,2021,29.38836,0.69478,5,"one-sided"
425235,2021,29.54576,1.09195,3,"one-sided"
426183,2021,29.60655,1.12607,7,"one-sided"
426185,2022,29.66667,1.15506,17,"one-sided"
425246,2022,29.89736,0.54335,3,"one-sided"
427635,2022,29.81179,0.737583,3,"one-sided"
427778,2022,29.89736,0.54335,2,"one-sided"
427636,2022,29.83437,0.56186,1,"one-sided"
426213,2022,29.6974,0.2844,4,"one-sided"
427811,2022,29.57201,0.74704,5,"one-sided"
426220,2022,29.623,0.36323,7,"one-sided"
427523,2022,29.25886,0.75394,3,"one-sided"
427696,2022,29.82264,0.55399,2,"one-sided"
427607,2022,29.4372,0.84993,11,"one-sided"
436111,2022,29.6582,1.1382,2,"one-sided"
427974,2022,29.466667,0.5,3,"one-sided"
464449,2022,29.50108,0.664421,4,"one-sided"
429979,2022,29.553221,0.72904,3,"one-sided"
429977,2022,29.42765,0.77667,6,"one-sided"
430371,2022,29.82493,0.54272,6,"one-sided"
430533,2022,29.88229,0.66332,6,"one-sided"
430372,2022,29.88606,0.62831,3,"one-sided"
430052,2022,29.773902,0.9015,6,"one-sided"
429986,2022,29.2329,0.757,4,"one-sided"
430050,2022,29.631225,0.355515,1,"one-sided"
430051,2022,29.88229,0.66332,6,"one-sided"
430047,2022,29.92888,0.631111,8,"one-sided"
464452,2022,29.466667,0.5,5,"one-sided"
430049,2022,29.2871,0.6142,2,"one-sided"
430379,2022,29.64132,0.35048,2,"one-sided"
430381,2022,29.24985,0.68581,1,"one-sided"
430056,2022,29.8703,0.5993,4,"one-sided"
430057,2022,29.884293,0.607032,3,"one-sided"
430365,2022,29.619841,0.862153,1,"one-sided"
430383,2022,29.523001,0.028816,3,"one-sided"
444558,2022,29.65,0.983333,2,"one-sided"
430368,2022,29.65,0.983333,6,"one-sided"
430060,2022,29.960188,0.603852,26,"one-sided"
434519,2022,29.62326,0.98539,2,"one-sided"
434146,2022,29.466667,0.5,7,"one-sided"
434608,2022,29.867371,0.636545,1,"one-sided"
434172,2022,29.58681,1.07358,5,"one-sided"
433999,2022,29.499528,0.054876,6,"one-sided"
434517,2022,29.49951,0.90943,5,"one-sided"
434002,2022,29.5657,0.97057,17,"one-sided"
434004,2022,29.612244,0.851741,3,"one-sided"
434005,2022,29.4372,0.84993,10,"one-sided"
434007,2022,29.441244,0.81863,5,"one-sided"
434089,2022,29.866667,1.45,11,"one-sided"
434053,2022,29.5832,1.06502,19,"one-sided"
434056,2022,29.64345,1.13371,15,"one-sided"
434059,2022,29.61944,1.10814,18,"one-sided"
434516,2022,29.611103,0.925596,5,"one-sided"
434061,2022,29.9584,1.03091,3,"one-sided"
434766,2022,29.58465,1.06087,7,"one-sided"
434093,2022,29.569722,0.765122,2,"one-sided"
434091,2022,29.88229,0.66332,1,"one-sided"
434280,2022,29.602556,0.779552,1,"one-sided"
434105,2022,29.612244,0.851741,6,"one-sided"
434100,2022,29.60532,0.817725,4,"one-sided"
434655,2022,29.91134,0.72577,1,"one-sided"
434380,2022,29.24478,0.69232,1,"one-sided"
434782,2022,29.81929,1.24531,1,"one-sided"
434143,2022,29.960188,0.603852,1,"one-sided"
434151,2022,29.829443,0.542332,2,"one-sided"
434152,2022,29.6582,1.1382,5,"one-sided"
434150,2022,29.715697,0.164998,36,"one-sided"
436246,2022,29.715697,0.164998,1,"one-sided"
436449,2022,29.715697,0.164998,6,"one-sided"
436466,2022,29.715697,0.164998,28,"one-sided"
464337,2022,29.707778,1.268675,16,"one-sided"
436253,2022,29.58681,1.07358,8,"one-sided"
436266,2022,29.58681,1.07358,6,"one-sided"
436269,2022,29.72004,1.34033,9,"one-sided"
436272,2022,29.7045,1.38408,4,"one-sided"
436476,2022,29.715697,0.164998,9,"one-sided"
436479,2022,29.715697,0.164998,3,"one-sided"
436134,2022,29.739027,1.376828,19,"one-sided"
474191,2022,29.76123,1.36045,3,"one-sided"
436164,2022,29.45861,0.82768,2,"one-sided"
436165,2022,29.58617,1.0361,11,"one-sided"
436167,2022,29.94818,0.58627,2,"one-sided"
436172,2022,29.62326,0.98539,1,"one-sided"
436632,2022,29.65675,1.35754,2,"one-sided"
444601,2022,29.5876,1.0749,4,"one-sided"
436679,2022,30.04688,1.23725,5,"one-sided"
474183,2022,30.04688,1.23725,0,"one-sided"
474184,2022,30.04688,1.23725,0,"one-sided"
453788,2022,29.51822,0.72947,6,"one-sided"
436402,2022,29.473034,0.747266,3,"one-sided"
436445,2022,29.7125,0.2228,1,"one-sided"
441626,2022,29.83163,0.56092,1,"one-sided"
441627,2022,29.68364,0.39743,2,"one-sided"
436526,2022,29.57308,1.35584,2,"one-sided"
436198,2022,29.66008,0.18914,4,"one-sided"
436483,2022,29.70886,0.36377,2,"one-sided"
441631,2022,29.715697,0.164998,2,"one-sided"
438999,2022,29.92335,0.93252,4,"one-sided"
444621,2022,29.495534,1.351611,1,"one-sided"
440115,2022,29.43063,1.34853,3,"one-sided"
439107,2022,29.60655,1.12607,20,"one-sided"
441671,2022,30.0361,0.99876,4,"one-sided"
438637,2022,29.6582,1.1382,20,"one-sided"
438641,2022,29.60655,1.12607,62,"one-sided"
474996,2022,29.8918,0.6414,1,"one-sided"
439017,2022,29.62686,1.04046,6,"one-sided"
439024,2022,29.58681,1.07358,3,"one-sided"
439025,2022,29.5876,1.0749,2,"one-sided"
441700,2022,29.58681,1.07358,5,"one-sided"
439058,2022,29.5876,1.0749,1,"one-sided"
438723,2022,29.626271,1.356549,17,"one-sided"
438730,2022,29.5416,0.81643,37,"one-sided"
441711,2022,29.43911,0.27105,1,"one-sided"
438731,2022,29.69304,0.32512,15,"one-sided"
439101,2022,29.721365,0.351818,2,"one-sided"
439102,2022,29.5416,0.81643,3,"one-sided"
442058,2022,29.466667,0.5,4,"one-sided"
438739,2022,29.5876,1.0749,36,"one-sided"
442473,2022,29.36834,0.73027,1,"one-sided"
442059,2022,29.60532,0.817725,1,"one-sided"
441776,2022,29.602556,0.779552,5,"one-sided"
441781,2022,29.644278,0.756528,6,"one-sided"
441886,2022,29.58,0.75,5,"one-sided"
442060,2022,29.553221,0.72904,1,"one-sided"
442503,2022,29.602556,0.779552,4,"one-sided"
441798,2022,29.55125,0.72266,2,"one-sided"
441806,2022,29.58617,1.0361,7,"one-sided"
442061,2022,29.51863,0.69782,2,"one-sided"
442062,2022,29.549608,0.672539,1,"one-sided"
442063,2022,29.58,0.75,1,"one-sided"
441889,2022,29.59162,0.38778,6,"one-sided"
441821,2022,29.569722,0.765122,4,"one-sided"
442064,2022,29.569722,0.765122,1,"one-sided"
441895,2022,29.500944,0.850684,7,"one-sided"
444145,2022,29.54016,0.79491,7,"one-sided"
444151,2022,29.55123,0.81832,9,"one-sided"
441899,2022,29.441244,0.81863,9,"one-sided"
441900,2022,29.631225,0.355515,15,"one-sided"
441827,2022,29.58133,0.41151,1,"one-sided"
441829,2022,29.29757,0.75694,8,"one-sided"
441952,2022,29.43415,0.81798,2,"one-sided"
441953,2022,29.41384,0.81708,8,"one-sided"
441954,2022,29.441244,0.81863,5,"one-sided"
442057,2022,29.441244,0.81863,9,"one-sided"
442482,2022,29.58133,0.41151,4,"one-sided"
441904,2022,29.48885,0.81853,2,"one-sided"
447822,2022,29.4553,0.80638,1,"one-sided"
441905,2022,29.441244,0.81863,1,"one-sided"
442484,2022,29.53534,1.08152,3,"one-sided"
444673,2022,29.54576,1.09195,1,"one-sided"
444165,2022,29.644913,0.270866,15,"one-sided"
444166,2022,29.62759,0.32276,1,"one-sided"
442488,2022,29.92474,1.07102,2,"one-sided"
442489,2022,29.88953,1.00257,5,"one-sided"
444177,2022,29.60655,1.12607,7,"one-sided"
444178,2022,29.69304,0.32512,4,"one-sided"
447825,2022,29.70886,0.36377,2,"one-sided"
444181,2022,29.96868,1.03699,3,"one-sided"
444182,2022,29.483333,0.480098,7,"one-sided"
444192,2022,29.54306,1.09315,3,"one-sided"
444704,2022,29.6768,0.3337,5,"one-sided"
444286,2022,29.5876,1.0749,2,"one-sided"
444195,2022,29.61944,1.10814,7,"one-sided"
444692,2022,29.866667,1.45,1,"one-sided"
444691,2022,29.64345,1.13371,1,"one-sided"
474986,2022,29.6776,0.37546,5,"one-sided"
453385,2022,29.68883,0.36404,5,"one-sided"
444202,2022,29.51863,0.69782,1,"one-sided"
444204,2022,29.94678,0.97534,6,"one-sided"
444206,2022,29.9769,0.97268,2,"one-sided"
474992,2022,29.47893,0.09574,3,"one-sided"
444214,2022,29.48885,0.81853,12,"one-sided"
444217,2022,29.97536,0.97423,1,"one-sided"
444218,2022,29.52704,0.46822,1,"one-sided"
444321,2022,29.56286,0.4208,1,"one-sided"
444708,2022,30.12222,0.91942,1,"one-sided"
444219,2022,29.48333,0.45,7,"one-sided"
444220,2022,29.62588,1.35668,1,"one-sided"
444225,2022,29.91258,1.06133,3,"one-sided"
444711,2022,29.91258,1.06133,1,"one-sided"
474994,2022,29.59974,0.37833,1,"one-sided"
446422,2022,29.61158,0.33276,1,"one-sided"
446428,2022,29.67562,1.3565,10,"one-sided"
446506,2022,29.68295,1.37035,4,"one-sided"
478268,2022,29.46223,0.82186,1,"one-sided"
478255,2022,29.47253,0.81995,4,"one-sided"
446517,2022,29.500944,0.850684,4,"one-sided"
446454,2022,29.35659,0.20401,2,"one-sided"
447832,2022,29.85789,0.58572,3,"one-sided"
478263,2022,29.829443,0.542332,5,"one-sided"
446464,2022,29.38799,0.20328,2,"one-sided"
446466,2022,29.40531,0.26772,0,"one-sided"
446519,2022,29.2584,0.2164,1,"one-sided"
446775,2022,29.85789,0.58572,1,"one-sided"
446550,2022,29.302043,1.388026,5,"one-sided"
447843,2022,29.5024,0.03862,1,"one-sided"
447847,2022,29.5378,0.79873,1,"one-sided"
537350,2022,29.495534,1.351611,2,"one-sided"
446598,2022,29.495534,1.351611,8,"one-sided"
446600,2022,25,0,1,"one-sided"
446476,2022,29.94861,0.5861,7,"one-sided"
446637,2022,29.66,1.15,7,"one-sided"
446477,2022,29.58681,1.07358,26,"one-sided"
446660,2022,29.4372,0.84993,12,"one-sided"
446657,2022,29.499528,0.054876,3,"one-sided"
446659,2022,29.42826,0.82354,5,"one-sided"
449646,2022,29.90808,0.6472,1,"one-sided"
449647,2022,29.42161,0.82251,6,"one-sided"
446662,2022,29.233333,0.85,39,"one-sided"
447873,2022,29.42161,0.82251,6,"one-sided"
453365,2022,29.64188,0.85621,1,"one-sided"
450843,2022,29.44829,0.18037,9,"one-sided"
450018,2022,29.2,1.35,12,"one-sided"
449987,2022,29.14956,1.13166,1,"one-sided"
449660,2022,29.69304,0.32512,5,"one-sided"
450004,2022,29.658011,0.680555,1,"one-sided"
450846,2022,29.590576,0.681276,2,"one-sided"
449759,2022,29.4956,0.65337,1,"one-sided"
449764,2022,29.537732,0.667295,2,"one-sided"
453366,2022,29.40876,0.80793,1,"one-sided"
449841,2022,29.4,1.4,1,"one-sided"
449765,2022,29.466667,0.5,2,"one-sided"
449690,2022,29.62686,1.04046,2,"one-sided"
449699,2022,30.14914,1.97126,1,"one-sided"
450860,2022,29.4553,0.80638,2,"one-sided"
449702,2022,29.58681,1.07358,6,"one-sided"
450063,2022,29.467584,0.752065,3,"one-sided"
450070,2022,29.4068,1.3944,10,"one-sided"
450871,2022,29.69445,0.16719,3,"one-sided"
449709,2022,29.49409,1.00368,3,"one-sided"
449868,2022,29.86174,0.9386,1,"one-sided"
450099,2022,29.70886,0.36377,2,"one-sided"
449876,2022,29.69304,0.32512,16,"one-sided"
450908,2022,29.681,0.35839,4,"one-sided"
449885,2022,29.9067,0.95371,17,"one-sided"
449891,2022,29.5416,0.81643,8,"one-sided"
451300,2022,29.52596,0.82192,5,"one-sided"
466720,2022,29.565472,0.820609,3,"one-sided"
451304,2022,29.863111,0.944361,11,"one-sided"
453367,2022,29.5378,0.79873,1,"one-sided"
453373,2022,29.693056,1.193597,1,"one-sided"
453370,2022,29.677055,0.879111,2,"one-sided"
453113,2022,29.339553,0.287789,7,"one-sided"
453379,2022,29.68209,0.96016,5,"one-sided"
453413,2022,29.412971,0.290393,2,"one-sided"
453495,2022,29.0976,1.1327,1,"one-sided"
453270,2022,29.53534,1.08152,2,"one-sided"
457058,2022,29.47039,0.41992,2,"one-sided"
453415,2022,29.46679,0.40099,5,"one-sided"
457036,2022,29.5,0.1,13,"one-sided"
453354,2022,29.366667,0.383333,2,"one-sided"
456043,2022,29.448592,0.178821,13,"one-sided"
456065,2022,29.29245,1.39128,2,"one-sided"
463988,2022,29.302043,1.388026,0,"one-sided"
456073,2022,29.42632,0.32109,2,"one-sided"
456074,2022,29.42363,0.85707,13,"one-sided"
456079,2022,29.44078,0.83325,7,"one-sided"
456086,2022,29.51831,1.35835,2,"one-sided"
456167,2022,29.441244,0.81863,5,"one-sided"
456090,2022,29.88953,1.00257,3,"one-sided"
456094,2022,29.58681,1.07358,4,"one-sided"
456097,2022,29.94078,1.00628,1,"one-sided"
456099,2022,29.86191,0.95533,3,"one-sided"
457178,2022,29.863111,0.944361,3,"one-sided"
456100,2022,29.97551,1.04783,2,"one-sided"
456102,2022,29.5854,1.0347,3,"one-sided"
456103,2022,29.93122,1.00589,2,"one-sided"
456986,2022,29.861116,0.93695,3,"one-sided"
456960,2022,29.631225,0.355515,1,"one-sided"
456993,2022,29.495534,1.351611,9,"one-sided"
457009,2022,29.91841,1.04447,3,"one-sided"
457006,2022,29.93122,1.00589,6,"one-sided"
457012,2022,29.92474,1.07102,1,"one-sided"
460030,2022,29.43911,0.27105,1,"one-sided"
460046,2022,29.969008,0.979339,2,"one-sided"
460047,2022,29.91841,1.04447,1,"one-sided"
460048,2022,30.01081,0.96636,2,"one-sided"
460049,2022,29.91841,1.04447,3,"one-sided"
478270,2022,29.500944,0.850684,1,"one-sided"
460054,2022,29.50295,0.76778,1,"one-sided"
460055,2022,29.65,0.983333,10,"one-sided"
460057,2022,29.16632,0.76155,2,"one-sided"
460050,2022,29.721365,0.351818,1,"one-sided"
460307,2022,29.54306,1.09315,20,"one-sided"
460073,2022,29.812333,0.784326,7,"one-sided"
460309,2022,29.677055,0.879111,7,"one-sided"
460315,2022,29.65,0.983333,12,"one-sided"
460062,2022,29.35543,1.39607,2,"one-sided"
460075,2022,29.619841,0.862153,1,"one-sided"
460094,2022,29.43984,0.12846,2,"one-sided"
460327,2022,29.36725,0.417955,2,"one-sided"
460137,2022,29.16782,0.76213,1,"one-sided"
460692,2022,29.69234,1.21056,1,"one-sided"
478272,2022,29.60249,0.97169,1,"one-sided"
460119,2023,29.59974,0.37833,1,"one-sided"
462992,2023,29.612244,0.851741,1,"one-sided"
460681,2023,29.61559,0.86571,3,"one-sided"
460680,2023,29.612244,0.851741,2,"one-sided"
460675,2023,29.68943,1.18204,5,"one-sided"
463069,2023,29.62326,0.98539,1,"one-sided"
478334,2023,29.441244,0.81863,3,"one-sided"
462577,2023,29.69353,0.05184,14,"one-sided"
462587,2023,29.990833,1.128783,2,"one-sided"
462583,2023,29.43984,0.12846,1,"one-sided"
463775,2023,29.65486,0.86244,1,"one-sided"
463798,2023,29.64345,1.13371,3,"one-sided"
462611,2023,29.448592,0.178821,24,"one-sided"
463178,2023,29.6183,1.099,3,"one-sided"
463768,2023,29.65486,0.86244,1,"one-sided"
478340,2023,29.626271,1.356549,2,"one-sided"
463186,2023,29.69579,1.2632,7,"one-sided"
463187,2023,29.693056,1.193597,8,"one-sided"
463197,2023,29.13969,1.15271,4,"one-sided"
463771,2023,29.65819,0.86479,5,"one-sided"
463801,2023,29.693056,1.193597,3,"one-sided"
463842,2023,29.60945,0.94545,2,"one-sided"
463205,2023,29.612244,0.851741,6,"one-sided"
463195,2023,29.6582,1.1382,9,"one-sided"
463196,2023,29.69234,1.21056,4,"one-sided"
463845,2023,29.67444,1.15933,2,"one-sided"
463839,2023,29.5061,0.71995,12,"one-sided"
475802,2023,29.43331,0.07638,1,"one-sided"
478434,2023,29.6183,1.099,3,"one-sided"
478435,2023,29.60249,0.97169,4,"one-sided"
463964,2023,29.70952,0.42193,1,"one-sided"
466317,2023,29.866667,1.45,12,"one-sided"
468233,2023,29.58617,1.0361,2,"one-sided"
466320,2023,29.88606,0.99572,5,"one-sided"
466703,2023,29.47013,0.42069,1,"one-sided"
468234,2023,29.65676,1.13847,3,"one-sided"
466706,2023,29.67828,0.37649,1,"one-sided"
466590,2023,29.448592,0.178821,2,"one-sided"
466327,2023,29.64345,1.13371,2,"one-sided"
478436,2023,29.64345,1.13371,2,"one-sided"
471231,2023,29.52819,0.26671,5,"one-sided"
471314,2023,29.4175,0.124086,5,"one-sided"
468230,2023,29.52819,0.26671,7,"one-sided"
468171,2023,29.7071,0.86774,40,"one-sided"
468238,2023,29.692805,1.219555,4,"one-sided"
470767,2023,29.466667,0.5,3,"one-sided"
470099,2023,29.33185,0.3601,9,"one-sided"
468226,2023,29.46569,0.02583,17,"one-sided"
468227,2023,29.51571,0.01441,2,"one-sided"
470101,2023,29.317813,0.373041,4,"one-sided"
470026,2023,29.31989,0.32627,4,"one-sided"
470024,2023,29.31316,0.29714,15,"one-sided"
470768,2023,29.43675,0.14604,3,"one-sided"
470211,2023,29.56468,1.35564,1,"one-sided"
470093,2023,29.49178,-0.1741,10,"one-sided"
478396,2023,29.69215,1.2041,3,"one-sided"
470455,2023,29.73417,1.30739,6,"one-sided"
470232,2023,29.51936,0.60221,15,"one-sided"
470226,2023,29.69234,1.21056,2,"one-sided"
471389,2023,29.66,1.15,1,"one-sided"
471387,2023,29.6582,1.1382,7,"one-sided"
478388,2023,29.64345,1.13371,1,"one-sided"
471219,2023,30.0065,1.14011,5,"one-sided"
471220,2023,29.626271,1.356549,1,"one-sided"
474931,2023,29.626271,1.356549,1,"one-sided"
475171,2023,29.62217,0.42944,9,"one-sided"
472318,2023,29.53364,1.40326,4,"one-sided"
471211,2023,29.56468,1.35564,31,"one-sided"
471507,2023,29.76123,1.36045,5,"one-sided"
472320,2023,27.63258,1.42839,9,"one-sided"
471212,2023,29.42185,0.132,3,"one-sided"
471227,2023,29.58465,1.06087,2,"one-sided"
471213,2023,29.56468,1.35564,5,"one-sided"
471214,2023,29.48666,0.677,26,"one-sided"
473997,2023,29.441244,0.81863,9,"one-sided"
473995,2023,29.48666,0.677,0,"one-sided"
478402,2023,29.57735,1.06032,1,"one-sided"
472293,2023,29.60667,0.95653,2,"one-sided"
472290,2023,29.51822,0.72947,1,"one-sided"
474038,2023,29.5876,1.0749,16,"one-sided"
474353,2023,29.65,0.983333,2,"one-sided"
474356,2023,29.47196,1.01566,5,"one-sided"
474181,2023,29.500944,0.850684,15,"one-sided"
472330,2023,29.57829,1.38086,21,"one-sided"
472332,2023,29.721365,0.351818,2,"one-sided"
483326,2023,29.51654,-0.11757,6,"one-sided"
478419,2023,29.57308,1.35584,1,"one-sided"
474376,2023,29.17,0.7,6,"one-sided"
474379,2023,29.36834,0.73027,3,"one-sided"
474908,2023,29.47477,0.64467,3,"one-sided"
474911,2023,29.4956,0.65337,1,"one-sided"
474894,2023,29.499528,0.054876,1,"one-sided"
474917,2023,29.40525,0.72422,2,"one-sided"
474933,2023,29.694774,1.252689,2,"one-sided"
474934,2023,29.2329,0.757,6,"one-sided"
483329,2023,29.48005,0.09587,9,"one-sided"
475824,2023,29.50745,0.04182,2,"one-sided"
476849,2023,29.62566,0.96742,2,"one-sided"
476852,2023,29.448194,0.702972,1,"one-sided"
477553,2023,29.6657,0.0638,2,"one-sided"
477554,2023,29.6657,0.0638,1,"one-sided"
476846,2023,29.5876,1.0749,1,"one-sided"
476792,2023,29.677985,0.175758,1,"one-sided"
477527,2023,29.668448,0.307215,1,"one-sided"
483373,2023,29.6183,1.099,1,"one-sided"
476864,2023,29.55266,1.06202,2,"one-sided"
476856,2023,29.60615,1.04848,3,"one-sided"
476858,2023,29.42094,0.70769,1,"one-sided"
476860,2023,29.694774,1.252689,2,"one-sided"
476005,2023,29.55782,1.43224,8,"one-sided"
476012,2023,29.49558,0.06638,16,"one-sided"
476866,2023,29.49943,0.85644,3,"one-sided"
476868,2023,29.69577,1.2586,2,"one-sided"
476902,2023,29.466667,0.5,2,"one-sided"
476854,2023,29.69577,1.25817,2,"one-sided"
476921,2023,29.62596,0.37893,6,"one-sided"
483330,2023,29.4122,0.11385,1,"one-sided"
476961,2023,29.22387,1.37411,2,"one-sided"
477074,2023,29.612244,0.851741,6,"one-sided"
477075,2023,29.80027,0.893546,6,"one-sided"
477076,2023,29.65819,0.86479,5,"one-sided"
476964,2023,29.22387,1.37411,1,"one-sided"
477085,2023,29.51822,0.72947,1,"one-sided"
477060,2023,29.56085,-0.03922,13,"one-sided"
478441,2023,29.6,1,2,"one-sided"
478439,2023,29.63733,0.95978,6,"one-sided"
478684,2023,29.18843,0.76338,1,"one-sided"
477200,2023,29.49983,0.02331,3,"one-sided"
478667,2023,29.302043,1.388026,1,"one-sided"
477233,2023,29.705486,0.333193,12,"one-sided"
478576,2023,29.68333,0.049665,9,"one-sided"
478648,2023,29.47395,0.7463,1,"one-sided"
478605,2023,29.5854,1.0347,15,"one-sided"
480385,2023,29.48186,0.86526,2,"one-sided"
480493,2023,29.5876,1.0749,1,"one-sided"
480388,2023,29.47196,1.01566,8,"one-sided"
480391,2023,29.6582,1.1382,1,"one-sided"
480380,2023,29.22387,1.37411,2,"one-sided"
483379,2023,29.445959,0.185268,1,"one-sided"
483389,2023,29.61266,0.88739,13,"one-sided"
483587,2023,29.50295,0.76778,1,"one-sided"
483625,2023,29.5466,0.67251,1,"one-sided"
483624,2023,29.48666,0.677,3,"one-sided"
483689,2023,29.20482,1.03883,16,"one-sided"
483833,2023,29.58617,1.0361,1,"one-sided"
490380,2023,29.382438,0.825845,29,"one-sided"
484923,2023,29.302043,1.388026,2,"one-sided"
484924,2023,29.65,0.983333,2,"one-sided"
487504,2023,29.39472,1.03717,8,"one-sided"
487505,2023,29.44078,0.83325,6,"one-sided"
487506,2023,29.42641,0.81557,5,"one-sided"
490381,2023,29.68333,0.049665,0,"one-sided"
490382,2023,29.4956,0.65337,0,"one-sided"
490390,2023,29.745849,0.891344,1,"one-sided"
487794,2023,29.619841,0.862153,2,"one-sided"
487818,2023,29.49951,0.90943,25,"one-sided"
487815,2023,29.4079,0.85424,2,"one-sided"
488208,2023,29.25986,0.97925,1,"one-sided"
490401,2023,29.5505,0.81961,7,"one-sided"
489787,2023,29.54306,1.09315,2,"one-sided"
509442,2023,29.441244,0.81863,10,"one-sided"
509443,2023,29.30728,0.98053,7,"one-sided"
509444,2023,29.441244,0.81863,10,"one-sided"
509445,2023,29.441244,0.81863,5,"one-sided"
488211,2023,29.203978,1.048213,4,"one-sided"
488249,2023,29.30728,0.98053,7,"one-sided"
487817,2023,29.4079,0.85424,7,"one-sided"
490473,2023,29.466667,0.5,4,"one-sided"
489788,2023,29.58648,0.86968,3,"one-sided"
492154,2023,29.244197,1.35069,2,"one-sided"
491333,2023,29.4553,0.80638,1,"one-sided"
491334,2023,29.60945,0.94545,1,"one-sided"
493404,2023,29.8377,1.38788,17,"one-sided"
494604,2023,29.441244,0.81863,13,"one-sided"
492136,2023,29.47395,0.7463,1,"one-sided"
492238,2023,29.82257,0.53277,1,"one-sided"
492131,2023,29.42887,0.88164,1,"one-sided"
492138,2023,29.52064,0.74874,2,"one-sided"
502857,2023,30.25,1.566667,39,"one-sided"
495113,2023,29.42427,0.81613,1,"one-sided"
492262,2023,29.82429,0.54161,5,"one-sided"
495115,2023,29.45453,0.84461,1,"one-sided"
495392,2023,29.55284,0.55465,1,"one-sided"
495799,2023,29.54138,0.9716,5,"one-sided"
495801,2023,29.46611,0.86924,1,"one-sided"
496939,2023,29.44874,0.81257,3,"one-sided"
496934,2023,29.51606,0.68597,27,"one-sided"
496923,2023,29.68333,0.049665,2,"one-sided"
498559,2023,29.20482,1.03883,5,"one-sided"
569957,2023,29.56468,1.35564,4,"one-sided"
499579,2023,29.811189,0.942413,2,"one-sided"
499587,2023,29.8772,0.974048,4,"one-sided"
499588,2023,29.833622,1.122882,5,"one-sided"
499576,2023,29.5854,1.0347,6,"one-sided"
501140,2023,29.92335,0.93252,1,"one-sided"
501143,2023,29.95,0.75,42,"one-sided"
501152,2023,29.56468,1.35564,10,"one-sided"
502510,2023,29.23395,0.433448,21,"one-sided"
569939,2023,29.8703,0.5993,2,"one-sided"
503442,2023,29.17,0.7,8,"one-sided"
508517,2023,29.14956,1.13166,6,"one-sided"
508518,2023,29.2,1,2,"one-sided"
507688,2023,29.44421,0.77747,11,"one-sided"
507687,2023,29.646151,0.065639,1,"one-sided"
569468,2023,29.59162,0.38778,6,"one-sided"
507802,2023,29.612244,0.851741,6,"one-sided"
507804,2023,29.602556,0.779552,10,"one-sided"
569464,2023,29.569722,0.765122,5,"one-sided"
567817,2023,29.495534,1.351611,2,"one-sided"
507810,2023,29.45453,0.84461,6,"one-sided"
507811,2023,29.60945,0.94545,3,"one-sided"
555637,2024,29.2,1,174,"one-sided"
565631,2024,29.05,1.35,2,"one-sided"
565176,2024,29.602556,0.779552,3,"one-sided"
563293,2024,29.05,1.35,932,"one-sided"
515819,2024,29.466667,0.5,30,"one-sided"
562035,2024,29.44078,0.83325,4,"one-sided"
565546,2024,29.31004,0.60419,3,"one-sided"
510548,2024,29.65,0.983333,11,"one-sided"
522166,2024,29.5854,1.0347,6,"one-sided"
565525,2024,29.7,1.2,4,"one-sided"
565518,2024,29.500944,0.850684,3,"one-sided"
565254,2024,29.6113,0.93287,1,"one-sided"
511340,2024,29.61559,0.86571,2,"one-sided"
511803,2024,29.3317,1.41554,9,"one-sided"
536730,2024,29.233333,0.85,1,"one-sided"
565252,2024,29.2329,0.757,1,"one-sided"
510570,2024,29.49481,0.60119,5,"one-sided"
510571,2024,29.481675,0.581144,10,"one-sided"
510660,2024,29.44874,0.81257,3,"one-sided"
510662,2024,29.44009,0.62115,5,"one-sided"
510663,2024,29.41384,0.81708,5,"one-sided"
510664,2024,29.5222,0.7416,2,"one-sided"
510668,2024,29.4385,0.7058,8,"one-sided"
511472,2024,29.495534,1.351611,5,"one-sided"
562038,2024,29.5876,1.0749,6,"one-sided"
562077,2024,29.441244,0.81863,8,"one-sided"
511490,2024,29.656278,0.706278,11,"one-sided"
562051,2024,29.24478,0.69232,18,"one-sided"
513585,2024,29.31004,0.60419,18,"one-sided"
562085,2024,29.88606,0.99572,3,"one-sided"
515936,2024,29.82924,0.95757,1,"one-sided"
515939,2024,29.612244,0.851741,6,"one-sided"
513824,2024,29.7867,0.98547,3,"one-sided"
513825,2024,29.857421,1.09896,10,"one-sided"
514171,2024,29.85142,1.10018,10,"one-sided"
515931,2024,29.602556,0.779552,4,"one-sided"
514170,2024,29.569722,0.765122,11,"one-sided"
